match_id,summoner_name,champion,kills,deaths,assists,gold_earned,cs_per_min,damage_done,damage_taken,win
LA1_1512341381,MySweetHeart,Chogath,9,1,5,11343,5.392857142857143,18287,29012,True
LA1_1512341381,KingOfMagess,Jinx,9,6,3,11518,6.857142857142857,21650,19089,True
LA1_1512341381,BRAYAN 135,Sejuani,5,1,11,9500,0.42857142857142855,14147,26761,True
LA1_1512341381,XxKdai22Xx,Milio,0,3,22,7416,1.1071428571428572,4032,12829,True
LA1_1512341381,Gigi Valkyrie ,Hwei,4,3,11,9155,5.5,22691,13024,True
LA1_1512341381,ValarMorghulisR,LeeSin,5,5,6,9507,0.25,12527,25884,False
LA1_1512341381,ÇätÐöög,Darius,2,6,2,7705,5.285714285714286,15017,23843,False
LA1_1512341381,Hextello37,Blitzcrank,1,8,5,6252,1.0714285714285714,3170,19020,False
LA1_1512341381,Murgah,Tristana,5,3,5,11778,7.25,28095,17928,False
LA1_1512341381,Pay de Junio,Lux,0,5,5,7305,5.392857142857143,11307,14209,False
LA1_1511772309,Formato Appa,Nasus,1,3,1,9583,6.892857142857143,7299,22445,False
LA1_1511772309,Viego Marad0na ,Skarner,6,6,3,9878,1.0714285714285714,12383,30121,False
LA1_1511772309,Island Erick ,Morgana,2,4,2,7582,4.892857142857143,12892,13910,False
LA1_1511772309,xRalmazanx,Ezreal,4,8,5,9901,6.071428571428571,21412,19253,False
LA1_1511772309,Ariash,Zyra,3,6,4,8024,1.3214285714285714,15494,18218,False
LA1_1511772309,YOSHIOKA,Sett,3,2,5,10315,6.464285714285714,14106,19948,True
LA1_1511772309,BRAYAN 135,LeeSin,6,4,9,10193,0.21428571428571427,11614,28051,True
LA1_1511772309,NRNR430,Talon,7,4,8,11991,6.928571428571429,24125,23109,True
LA1_1511772309,Sunay,Twitch,9,3,8,11054,4.821428571428571,25005,15641,True
LA1_1511772309,Juusi,Sona,2,3,18,8335,0.9285714285714286,11914,20487,True
LA1_1511566824,kingjhair,Illaoi,2,6,3,10402,6.928571428571429,21472,28801,True
LA1_1511566824,Atenogenes,Jax,2,2,4,9856,0.21428571428571427,11920,32472,True
LA1_1511566824,lllLEGENDlll,Sylas,8,5,3,10410,5.25,15068,24307,True
LA1_1511566824,Akolytor,Jinx,6,3,5,13452,8.607142857142858,22811,14576,True
LA1_1511566824,ParistonHil,Thresh,1,3,10,7316,0.8571428571428571,5061,12403,True
LA1_1511566824,marshot,Rumble,4,4,6,8959,5.285714285714286,23074,25251,False
LA1_1511566824,BRAYAN 135,LeeSin,3,4,8,8016,1.0357142857142858,10326,25852,False
LA1_1511566824,Borrega Sónica,Lux,3,2,6,9674,6.571428571428571,15732,8249,False
LA1_1511566824,Zacek,Ashe,8,4,6,11047,5.964285714285714,16605,14807,False
LA1_1511566824,Rochewbacca,Leona,1,5,11,6808,1.5357142857142858,9290,18656,False
LA1_1511405871,Qwilliams1Q,Nautilus,3,8,4,9862,5.785714285714286,13829,21154,False
LA1_1511405871,BRAYAN 135,Skarner,5,2,8,11209,1.8214285714285714,13961,30591,False
LA1_1511405871,LeeSin vs9,Naafiri,1,11,5,8158,4.785714285714286,17799,23817,False
LA1_1511405871,Spotted Toad,Samira,6,8,5,11881,7.214285714285714,18078,21490,False
LA1_1511405871,ßlue,Lux,8,7,6,10107,1.7857142857142858,18221,17064,False
LA1_1511405871,Dope27,Urgot,16,5,2,16014,7.5,34769,26727,True
LA1_1511405871,el Ultimonick,Nunu,7,3,9,10428,0.75,18385,36075,True
LA1_1511405871,SirVictor,Ekko,5,4,2,10866,6.142857142857143,11199,23353,True
LA1_1511405871,Kirae,Caitlyn,4,4,6,9573,4.892857142857143,18798,15116,True
LA1_1511405871,Argon96,Lulu,4,7,14,8309,1.1428571428571428,4366,15716,True
LA1_1568047870,El Brayan Mor,Sett,8,4,3,13025,7.071428571428571,24867,26896,True
LA1_1568047870,El DaniPanda Mor,Shaco,1,5,10,9607,0.9285714285714286,13974,27482,True
LA1_1568047870,Reyquesos,Naafiri,5,3,4,12013,7.107142857142857,22906,20327,True
LA1_1568047870,El Tara Sumercè,MissFortune,12,3,4,12835,7.321428571428571,24867,14212,True
LA1_1568047870,Jugador Sora,Zilean,0,1,20,7932,1.1071428571428572,9738,12483,True
LA1_1568047870,Mansanito,Trundle,4,4,4,11859,7.821428571428571,15089,27615,False
LA1_1568047870,Oliver2305,Amumu,3,7,2,8758,0.10714285714285714,11326,33935,False
LA1_1568047870,boybliring,Yasuo,4,4,0,9894,6.642857142857143,13659,28123,False
LA1_1568047870,MFS HoMi,Ziggs,3,5,2,9721,7.0,21204,15665,False
LA1_1568047870,Coyota Torolla,Thresh,1,6,4,6409,0.9642857142857143,6450,16435,False
LA1_1568039182,Doom of the TTs,Yone,0,5,2,6881,6.0,7547,20664,False
LA1_1568039182,Toxico364,Rammus,0,0,0,4538,0.0,1366,4770,False
LA1_1568039182,Coyota Torolla,Nami,3,3,5,6757,1.12,4765,11057,False
LA1_1568039182,PVSSIES DEV0URER,KogMaw,3,7,2,8821,6.72,16107,15868,False
LA1_1568039182,RT Carry,Yasuo,5,7,0,10170,7.12,12752,18055,False
LA1_1568039182,AhryDxxx,Akali,6,2,3,11676,9.04,14831,15580,True
LA1_1568039182,Andersmore,Nocturne,1,2,10,8999,0.96,9585,24648,True
LA1_1568039182,Obeliz Shelby,Renekton,4,4,7,10514,7.4,13315,23713,True
LA1_1568039182,HeimdaI,Ashe,8,3,6,12562,8.2,11231,11776,True
LA1_1568039182,Feint,Thresh,3,1,13,8976,1.8,9366,9313,True
LA1_1567805962,Ess Josue,Gnar,8,6,5,11780,6.714285714285714,28087,27553,True
LA1_1567805962, iCube,Viego,14,1,8,14557,0.8571428571428571,27296,31659,True
LA1_1567805962,El coleccionista,Sylas,7,7,7,9703,5.107142857142857,17394,25881,True
LA1_1567805962,maykiii,MissFortune,5,4,4,10269,6.607142857142857,9302,17030,True
LA1_1567805962,Coyota Torolla,Leona,2,2,12,7934,1.75,8921,13337,True
LA1_1567805962,ZorritaMalcriada,Lucian,5,8,3,10495,6.642857142857143,18364,20237,False
LA1_1567805962,ZNÂK3,Zed,6,7,5,10985,0.8928571428571429,17828,29293,False
LA1_1567805962,EduKilLeR,Yasuo,2,7,2,9222,6.571428571428571,15173,26895,False
LA1_1567805962,EverLAST AR,Renekton,6,7,2,10176,6.714285714285714,20879,27825,False
LA1_1567805962,SAW VyBaG,Seraphine,1,7,9,7200,2.0714285714285716,8810,16270,False
LA1_1567775183,,Akali,3,8,1,9326,5.607142857142857,14100,25990,False
LA1_1567775183,TheShyGuyy,Skarner,2,8,2,7682,0.25,7926,40107,False
LA1_1567775183,MandaditosElUWU,Smolder,1,5,5,9710,7.535714285714286,21551,18217,False
LA1_1567775183,Lucììfer,Xayah,3,4,1,10657,7.607142857142857,15018,13597,False
LA1_1567775183,Lcdo PacoMerteLa,Rakan,0,9,6,6541,1.0,6677,21431,False
LA1_1567775183,Kixonn,Garen,3,1,7,10632,6.785714285714286,12507,23562,True
LA1_1567775183,Vichu,Udyr,9,1,13,12598,0.8214285714285714,20685,29443,True
LA1_1567775183,Abreas,Vex,13,2,11,14590,6.928571428571429,35939,17778,True
LA1_1567775183,natalie HH,Caitlyn,9,3,8,13091,8.714285714285714,22300,13410,True
LA1_1567775183,Coyota Torolla,Thresh,0,2,19,7234,1.4642857142857142,7556,13179,True
LA1_1567763242,KLED1104,Skarner,1,5,3,7004,0.56,4495,32313,False
LA1_1567763242,VanePAFE,Lulu,0,4,5,5328,1.08,4100,10528,False
LA1_1567763242,mini pene ,Qiyana,1,6,2,7865,6.96,12604,20141,False
LA1_1567763242,PapiasIV,Illaoi,3,2,0,10107,9.16,18098,14136,False
LA1_1567763242,PÄPIÄS,Vayne,2,5,0,7703,5.44,9196,16430,False
LA1_1567763242,Kixonn,Garen,1,2,4,8770,6.84,8188,19542,True
LA1_1567763242,Vichu,Udyr,9,0,7,12282,1.04,16356,22953,True
LA1_1567763242,Abreas,Yone,4,1,9,11099,7.2,15543,18620,True
LA1_1567763242,Kiss And Kill,Caitlyn,6,4,5,10632,5.36,14639,10311,True
LA1_1567763242,Coyota Torolla,Lux,2,0,11,8312,1.56,13267,6535,True
LA1_1567654553,L9 itsmashik,Kalista,5,4,1,9533,6.956521739130435,15915,14686,False
LA1_1567654553, KröńØs,Rengar,1,12,1,6465,0.5652173913043478,6007,30113,False
LA1_1567654553,Trûšt Ńô Ønê,Malphite,2,10,2,5511,3.5217391304347827,13733,18967,False
LA1_1567654553,Papá Diooooo,Sylas,6,10,2,7705,3.1739130434782608,19608,24640,False
LA1_1567654553,UnderUntale,Karma,0,5,6,5703,0.9565217391304348,10105,12048,False
LA1_1567654553,Arepa e Pernil,Chogath,6,4,6,8916,5.086956521739131,8804,27517,True
LA1_1567654553,Sion y Lenoxx,Viego,13,3,9,9897,0.9565217391304348,15693,19288,True
LA1_1567654553,QG GreatKingRat,Swain,12,2,9,11253,6.434782608695652,20310,21414,True
LA1_1567654553,Sandy y Papo ,Vayne,8,4,13,10229,5.739130434782608,18888,13996,True
LA1_1567654553,Coyota Torolla,Nami,2,1,28,7697,0.9130434782608695,11420,11049,True
LA1_1567646292,TarmacG,Yorick,2,2,2,10492,6.285714285714286,18955,23930,True
LA1_1567646292,rasda,Nocturne,6,4,6,10897,0.42857142857142855,16402,33181,True
LA1_1567646292,8MaikVk8,Lissandra,5,8,3,9942,5.607142857142857,22256,22103,True
LA1_1567646292,hi im dexter,Lucian,4,7,4,11318,7.071428571428571,18405,17575,True
LA1_1567646292,Coyota Torolla,TahmKench,2,5,7,8315,1.0357142857142858,11151,24535,True
LA1_1567646292,FAN DE YOLOTROLL,Gragas,3,2,10,8975,4.857142857142857,19434,31939,False
LA1_1567646292,IDenizen,MonkeyKing,3,5,11,9540,1.2142857142857142,15180,32084,False
LA1_1567646292,Alvin Yakitori 1,Viktor,8,5,5,10127,5.107142857142857,20372,13408,False
LA1_1567646292,AUXILIO TILIN,Samira,10,3,8,12583,6.678571428571429,19819,16733,False
LA1_1567646292,Creatura 2e23,Blitzcrank,2,5,20,8096,0.8571428571428571,9833,19599,False
LA1_1567509416,omadescc,Mordekaiser,11,3,4,14192,7.428571428571429,26987,21300,False
LA1_1567509416,Kikat0,Ivern,3,3,11,9613,0.21428571428571427,8518,13101,False
LA1_1567509416,Çhimuelo,Yone,2,5,7,8656,5.5,14458,22426,False
LA1_1567509416,gandas14,Varus,9,7,9,12116,6.571428571428571,32180,14113,False
LA1_1567509416,Coyota Torolla,Thresh,4,4,15,8002,1.0357142857142858,10438,16141,False
LA1_1567509416,NOTIClAS CARACOL,Garen,2,8,4,7904,4.892857142857143,9995,25034,True
LA1_1567509416,Dr Tentaculos,Kayn,4,6,9,10821,1.2857142857142858,18298,36048,True
LA1_1567509416,Zenki,Vladimir,5,5,5,10241,6.535714285714286,18670,26681,True
LA1_1567509416,IIFedeII,Vayne,8,5,8,11442,5.178571428571429,17182,19693,True
LA1_1567509416,gamershadow666,Rakan,3,5,15,8388,0.9642857142857143,6782,17395,True
LA1_1567496930,Cros,Gragas,3,2,6,11230,8.0,19999,17987,True
